,Datetime,Tweet Id,Text,Username
0,2019-09-20 23:55:13+00:00,1175196748475592704,@ALTERMFS Ngomongin RUU KUHP,chocopie165
1,2019-09-20 23:55:11+00:00,1175196737712971776,@kumparan Tiati aja pak nanti itu kuhp bisa jadi senjata makan tuan loh🤔,xgoaldigger
2,2019-09-20 23:52:32+00:00,1175196071376519169,"@kompascom Pak Yosona..maaf bangsa kita itu di jajah 350 th...plus 4 th..
selama ini  pernah ndak ya di hitung berapa jumlah orang / klp yg benar2 berjuang untuk bangsa ini...kok msh ada sisa mental2 penjajah sampai sekarang...yg berupaya mempertahankan KUHP lama.",YugoJokoLelono5
3,2019-09-20 23:52:18+00:00,1175196015743225857,@airazahraa @nayogaaa_ @aliftatitania Kenek ruu kuhp lo kon🤣🤣,irrrfryeah
4,2019-09-20 23:51:49+00:00,1175195893722599424,@caakeeepppp Yg w pikirin tu.. Orang2 DPR mikir apasi sampe peraturan KUHP bisa sampe kayak beginj -_- merugikan rakyat semua padahal jelas2 Dewan Perwakilan Rakyat tapi menjatuhkan Rakyat semua.. Kan aneh,BagasAtmojo2
5,2019-09-20 23:51:23+00:00,1175195782376411136,"@ariel_heryanto Usul RUU KUHP dari saya

Pasal HHH: barang siapa yang ngetwit lebih dari 20 twit dalam sehari dikenai tahanan maksimal 7 hari atau denda sebesar 500 ribu rupiah.",presidentyrex
6,2019-09-20 23:44:37+00:00,1175194080499908608,"@kompascom Harusnya pemerintah memberikan tempat tinggal buat mereka  ,bukan malah  ngasih Denda  , maaf aku yg bodoh ini pemikiranku tidak  sampai untuk  mencerna revisi KUHP ini  ,gini amit ni rezim 😢😢😢😢",SylviaCha2
7,2019-09-20 23:43:33+00:00,1175193813964349440,@CNNIndonesia Mahasiswa seluruh Indonesia harus bersatu...gagal kan revisi UU KPK dan RU KUHP..,eddybroadcaster
8,2019-09-20 23:37:49+00:00,1175192367227232256,"@grace_nat Nanti kl jkw bilang setuju RUU KUHP lu paling duluan yg bilang "" ga ada yg salah""  
Basi.......",andri_3y
9,2019-09-20 23:37:37+00:00,1175192319546417152,@Uki23 Jangan hanya RUU KUHP saja yang ditunda. Seharusnya juga pasal KPK dirombak. Masa iya hukuman penjara yang bermua 2 tahun menjadi 4 tahun? Lalu pasal-pasal lainnya?,ttersandungdebu
10,2019-09-20 23:24:23+00:00,1175188988128219136,@gusmusgusmu @mohmahfudmd @AlissaWahid Maksudnya presidenkah? Setahu saya RUU KUHP itu inisiatif pemerintah..,kurniadi_sr
11,2019-09-20 23:20:47+00:00,1175188081957195776,"@kompascom Kedengarannya pasal baru dalm RUU KUHP tercium aroma komunis, rasis terpapar radikal terhadap rakyat sendiri, jauh dari kesan demokrasi pancasila",kasehsaulmouk
12,2019-09-20 23:20:12+00:00,1175187933998931968,"@null Pasal Santet di RUU KUHP Dihapus Nggak, Pak Jokowi? Di balik rancangan kitab huk  https://t.co/r2h6ZaCUP6",galxxs
13,2019-09-20 23:18:21+00:00,1175187471614636032,@detikcom Bapak ikut merumuskan UU KUHP ini ?? Pantesan hasilnya sama jeleknya seperti waktu bapak jadi menteri,klithihan
14,2019-09-20 23:16:38+00:00,1175187037583888384,@garrettpopkorn Jadi keliatan kualitas bodo nya orang2 yg mimpin kita gara2 RUU KUHP ini 😩,KelinciPaskah
15,2019-09-20 23:16:06+00:00,1175186902313402368,Ayo teman-teman di sumatra dan Kalimantan. Jangan bosan menyuarakan keluhan kalian di sosial media. Kemarin sosmed berhasil menunda RUU KUHP. Semoga hal ini berguna bagi kita #melawanasap #asapriau,cee_thraaa
16,2019-09-20 23:13:46+00:00,1175186317732274176,"@kompascom Pemerintah yg gagal dan memberikan lapangan kerja ke tenaga kerja asing di denda berapa juta?

Orang yang tidak memiliki tempat tinggal dan pekerjaan atau dikenal istilah gelandangan diancam denda Rp 1 juta berdasarkan revisi KUHP. https://t.co/ZF3Hg4TjC0",kasehsaulmouk
