,Datetime,Tweet Id,Text,Username,Label,Lang
1697,2023-04-05 17:53:00+00:00,1643673104588353536,@M_Ulin_Nuha_ @ganjarpranowo Yah World Cup U20 batal mah kan alasan dari FIFA udah jelas kali pak di web nya. Bukan karena pak ganjar,kienroberts,,
1698,2023-04-05 17:50:27+00:00,1643672461681074179,@deux112_ Fifa ? 😂😂,OeilDeLynx21,,
1699,2023-04-05 17:50:25+00:00,1643672451816247296,"@DiekSetyadhi @kurawa Bukan lah itu masuk nya ke IOC bukan FIFA , si Kurawa aja sotoy",endaarsyad,,
1700,2023-04-05 17:49:55+00:00,1643672328633733120,@GOAL_ID Ya... Pantaslah Fifa cabut U20 dri Indonesia.,buangmursalim11,,
1701,2023-04-05 17:48:32+00:00,1643671978576945164,@Rt_YourFavBands FIFA,mvinSaints,,
1702,2023-04-05 17:47:50+00:00,1643671803284582402,"Oleh karena itu, terdapat berbagai surat keputusan, sikap dari BEM UPGRIS, dan sanksi terkait keputusan FIFA

#Worldcup U20
#FIFAworldcup U20
#FIFA
#PSSI
#Sepakbolaindonesia https://t.co/CXiO9BJBAp",BEMUPGRIS_,,
1703,2023-04-05 17:47:46+00:00,1643671785798504448,@kurawa Jangan kepedean bisa intervensi dan lobi lobi FIFA ya wkwkwk sekelas negara paman Sam dan Rusia gak bisa ngapa ngapai lawan Fifa,endaarsyad,,
1704,2023-04-05 17:47:09+00:00,1643671631850778624,@tanyakanrl Yg begini FIFA pura pura buta,iye_bos,,
1705,2023-04-05 17:46:42+00:00,1643671516381609985,"@makhluk_usang @triliuner007 @CNNIndonesia Yang rugi ttep Indonesia bang, tuan rumah nolak bisa cari tuan rumah yg lain, kalo misal kita ketemu Israel di event olahraga dan menolak bertanding juga jadinya WO secara sisi sporting kita ga ada untung2nya🤣🤣🤣. Sekalian aja bikin FIFA sm Olimpiade sendiri",chameleon235,,
1706,2023-04-05 17:46:16+00:00,1643671410815176704,"@kurawa @kurniawanbdiono Sotoy luh sejak kapan seagames masuk kalender FIFA ?? AFF dan seagemes gak ada urusan ma FIFA , kecuali piala asia baru masuk FIFA",endaarsyad,,
1707,2023-04-05 17:41:44+00:00,1643670268471123975,@16cubby099 Fifa 23,CyraxxEU,,
1708,2023-04-05 17:41:35+00:00,1643670230755942400,@FutreSa Fifa 98,RRcampo1,,
1709,2023-04-05 17:35:28+00:00,1643668690934833152,"@RasSaaaaa FIFA jangan bungkam seolah-olah ngga melihat kejadian tersebut, FIFA harus berlaku adill jugaaa dong yaaa",juwairiyyahh___,,
1710,2023-04-05 17:35:16+00:00,1643668640716427264,Nama Ganjar tidak ada dalam penandatanganan surat perjanjian Fifa selaku tuan rumah https://t.co/oxXLgDV0CK,ChaychayPalo,,
1711,2023-04-05 17:34:51+00:00,1643668536798347264,"@Gus_Raharjo Sebagian menyalahkan ganjar padahal penolakan emg resmi dari pemerintah, keputusan fifa juga ga dadakan emg udh ada beberapa hari Indonesia udh dipecat. Wkwkwk",firaspermana,,
1712,2023-04-05 17:33:10+00:00,1643668112745861125,@capturedscore Mafa mifa fifa hobi zodiak alamat rumah ukuran sepatu umur ortu lulusan apa,Hafaantuh,,
1713,2023-04-05 17:32:16+00:00,1643667886215692288,@AltoLuger ini dua sisi pedang. Ganjar gak mengulas keamanan dan infrastruktur karena saving the face pemerintah sekarang (ie. Jokowi). Karena jelas dua hal ini yg menjadi pertimbangan FIFA karena gak ada trust utk menjamin keamanan pemain bola. Israel hanya excuse memuaskan sayap kanan.,ceritaambar,,
1714,2023-04-05 17:31:10+00:00,1643667610431795200,"@MCAOps FIFA: silahkan keluar...!!!
Patah 1 tumbuh seribu..negara yg masuk ke FIFA bukan cuma 2.3 negara saja..",Indra45460000,,
1715,2023-04-05 17:30:58+00:00,1643667556987981824,"@bolacomID Tapi tahap awal nya dulu adalah : semoga Indonesia, PSSI tidak disangsi berat oleh fifa spy bisa berlaga di sea games...
Daya rusak itu pArtai luar biasa efek merusaknya.",p023456,,
1716,2023-04-05 17:30:35+00:00,1643667461227839488,"@RasSaaaaa ketaraa bangett yaa FIFA mengistimewakan israel wkwk, padahal apa yang mereka perbuat sama kaya Rusia loh,, Rusia dapet sanksi, kok israel ngga dapet?",darmawansyah17_,,
1717,2023-04-05 17:30:00+00:00,1643667316285267968,"@idextratime Gua sih berharapnya sanksi fifa jangan tahun ini atau ga kena sanksi fifa
Kalo udah kena sanksi dibekuin kan otomatis dicoret dari afc :(",rosen_ocen,,
1718,2023-04-05 17:29:59+00:00,1643667309901258752,@XBOriginals Fifa 23 🥺👉👈,Duduzada17,,
1719,2023-04-05 17:28:49+00:00,1643667017256554497,"@MCAOps Emang FIFA rugi, klU ada negara yg keluar dr Ke anggota an FIFA?
Yg rugi tuh negara yg keluar dr ke anggotaan tulullllllllllll😃😃
Luh klu berak di WC gih, jgn di medsos 
Jijik gue, cuih....najis luh drun",AncolMangkrak,,
1720,2023-04-05 17:27:58+00:00,1643666805578436608,"@KepaArgawinata2 takut amat sama fifa, gak ada untungnya buat hidup lu. sedih amat ngeliat si penindas gagal main di indonesia.",Gibran_805,,
1721,2023-04-05 17:25:38+00:00,1643666218073878531,"@JakOnline @RawonStats @bonekcasuals Lihat atas dikit, Bang 😅. Selamat 3 poin nya biar seru rebutan jatah AFC (kalo gak di banned FIFA)",MadiunforPERSIB,,
1722,2023-04-05 17:25:03+00:00,1643666070677630976,@mahdamuhamad @id_fm @Tumini_Ball Kyknya di FM Paris gak sesuperior di FIFA atau Efootball ya wkwk,dreamteezy,,
1723,2023-04-05 17:23:20+00:00,1643665637401845760,"@agustama_SFC11 @Chio_2023 @AltoLuger Setuju om..... salah satu sisi mengarahkan sepak bola lebih penting daripada no israel (konflik palestine israel)....sedang ada sisi lain yang teriak no israel. Ibarat Qatar no LGBT, respect tuan rumah or bye2 FIFA.",Aghnaleo,,
1724,2023-04-05 17:22:31+00:00,1643665433260875776,@ary_ns16 @aktis_dys @VoxMachinaa6 @FaktaSepakbola Baca dari fIfa y klo media pake bumbu bos https://t.co/LssEFeAGkM,tukanggendang5,,
1725,2023-04-05 17:22:02+00:00,1643665309956730880,@MCAOps FIFA tidak peduli🤣🤣🤣,CarlosSae7,,
1726,2023-04-05 17:21:38+00:00,1643665211193462784,@idextratime Min ada update terbaru tentang sanksi FIFA ga,Rizalxyn,,
1727,2023-04-05 17:19:04+00:00,1643664563265736704,@GanjaranApp @ganjarpranowo Bingung juga soal peran fifa buat loby,gilbertttxx,,
1728,2023-04-05 17:18:03+00:00,1643664307899465750,@deenayaah Fifa or pes,badmanocean,,
1729,2023-04-05 17:17:53+00:00,1643664267449880576,@GanjaranApp @ganjarpranowo Peran fifa juga gimana nih yaa heran,ilhammita46,,
1730,2023-04-05 17:17:21+00:00,1643664133571657728,@EAPlay @EASPORTSNHL FIFA 23????,chrisdas1985,,
1731,2023-04-05 17:14:57+00:00,1643663529155891200,@MCAOps FIFA peduli sama messi saja,wardhana_dirga,,
1732,2023-04-05 17:14:55+00:00,1643663518338789377,"@AltoLuger Urus ajja 135 orang mati di Kanjuruhan...sok2 an mau ngurus pildun..liga kampung ajja bh belepotan 😁😁😁😭

Ini bukan tentang Israel yg jadi Kambing hitam , tapi soal keamanan dan persiapan yg bener bener minim , banyak intelejen dari tiap negara untuk FIFA ,",endaarsyad,,
1733,2023-04-05 17:11:05+00:00,1643662554429001728,@GOAL_ID Dikalahkan oleh sanksi Fifa,YenkaPamungkas,,
1734,2023-04-05 17:10:20+00:00,1643662365626601472,"@MCAOps Yg simpel saja,bikin fifa tandingan besuk",Error_codexx,,
1735,2023-04-05 17:08:57+00:00,1643662019130978304,@SKTheKingYT Apex or Fifa,KreativityTV,,
1736,2023-04-05 17:07:50+00:00,1643661735847690241,"@tanyakanrl Biar apa? 
Biar fifa bisa berubah pikiran? 
Dikira fifa bisa digoblok""in ap gmn ya
Fifa jg pasti research dan menemukan bahwa rata rata warga indo itu sick",mengjeyo,,
1737,2023-04-05 17:05:54+00:00,1643661251615285250,@rayhaniqbal_ ayok fifa malming,iqbalsndjy,,
1738,2023-04-05 17:05:24+00:00,1643661122732724224,"@UpdateBolabola @Satuinamedia Kabar dari fifa gmna min,,udah ada update blom?",berkahhijauan,,
1739,2023-04-05 17:04:39+00:00,1643660937549991936,@inikeybi @HusinShihab @baihaqisastraa @JonathanRegulus @Pejabatbola @CoachJustinL @PSSI KLO mau mengajukan jadi 2 tuan rumah harusnya diajukan dari awal Indonesia terpilih di 2019 bukan skrg dadakan jadi FIFA akhirnya memutuskan Indonesia dibatalkan jadi tuan rumah harusnya kalo mau menolak Israel lalukan dari awal bukan saat mendekati piala dunia,DergyJeremy,,
1740,2023-04-05 17:03:05+00:00,1643660540471025665,@bwinarso99 Ditunggu konsisten &amp; keberaniannya @ganjarpranowo konstitusi dukung negara Palestina harus ditegakkan pokok nya pooll #TolakIsrael semangat jangan cuma U20 FIFA @erickthohir 🤔🖌️🙇🙇🤣🤣,Haikal88651720,,
1741,2023-04-05 17:02:29+00:00,1643660392269496320,@inikeybi @HusinShihab @baihaqisastraa @JonathanRegulus @Pejabatbola @CoachJustinL @PSSI Indonesia menang mutlak bidding jadi tuan rumah dan sudah berusaha dari 2019 semua jadi sia Sia karena kumpulan orang orang dan partai menolak Israel yg jadi masalah kenapa penolakan terjadi saat mendekati piala dunia jelas FIFA murka karena awalnya FIFA mengira Indonesia aman,DergyJeremy,,
1742,2023-04-05 17:01:41+00:00,1643660188917063680,"deal lah dengan zul, hare kena scam membe pergi berjihad fifa daser orang kulai",naiiiiiie,,
1743,2023-04-05 17:00:34+00:00,1643659906577211392,@R7mpy @yTeags komm fifa,kujiero_,,
1744,2023-04-05 16:59:39+00:00,1643659675555213314,"@AltoLuger Aturan FIFA itu gk kyk level aturan disini Om masih di lobi sana-sini, udah kebiasaan sih lobi sana lobi sini pake du*t, mental korupnya nongol.",_Kaum_Kusam,,
1745,2023-04-05 16:57:50+00:00,1643659219953123329,"@MCAOps Yes arab.....bikin lah fifa tandingan, jd negara2 islam khusus nya lebih bebas, tidak bisa di intervensi.....gk kebayang tuh negara2 islam bersatu....💪",IponksM,,
1746,2023-04-05 16:56:55+00:00,1643658989706543111,@szymon_kasprzyk Fifa 23,Kimoxwithe2115,,
1747,2023-04-05 16:56:30+00:00,1643658885520150528,@momsi_to FIFA 15...,MonkeyDFraude,,
1748,2023-04-05 16:55:48+00:00,1643658706683576321,"@tvOneNews ...   Zainudin Amali memaklumi sikap FIFA, karena masuk akal saja melihat beberapa host yakni Ganjar dan I Wayan Koster yang telah menandatangani government guarantee JUSTRU membuat pernyataan yang menyimpang dari isi surat jaminan tersebut.

https://t.co/eWWXO2ADRK",DavidGosal4,,
1749,2023-04-05 16:55:40+00:00,1643658675758960640,@AltoLuger Apakah hanya statement penolakan seorang Ganjar yg buat fifa cabut status tuan rumah?,tiwexers,,
1750,2023-04-05 16:51:45+00:00,1643657690533756928,@babarazam258 Fifa?,Deepanshu5777,,
1751,2023-04-05 16:50:05+00:00,1643657268745863186,@DannyAaronsFUT KAIOKEN TIMES  X 2  in fifa be like; Eusebio la pantera negraaa X2,meduzas09,,
1752,2023-04-05 16:50:02+00:00,1643657258696609797,"@tvOneNews Government Guarantee &amp; Hostly Agreement diingkari jelang perhelatan, jelas  FIFA marah, sulit memulihkan kepercayaan dunia internasional
https://t.co/PdD3R6weVw

Eks Menpora: RI Batal Tuan Rumah PD U-20 karena Tolak Israel, Bukan Kanjuruhan
https://t.co/5UVY0QM196",DavidGosal4,,
1753,2023-04-05 16:47:33+00:00,1643656630981263360,"@EdhunMr Ayo Buat FIFA TANDINGAN SAYA YAKIN BANYAK YG GABUNG
FIFA ITU KUMPULAN MAFIA SAATNYA TINGGALKAN",SulthanPangeran,,
1754,2023-04-05 16:44:50+00:00,1643655950228946945,"@MCAOps Menunggu RUSIA, CHINA, INDIA, INDONESIA, BRAZIL, NEGARA2 ARAB MEMBUAT FIFA TANDINGAN.  KALAU AKU JADI PRESIDEN @jokowi maka aku buat tandingan FIFA SEPERTI GANEFO BUATAN BUNG KARNO",SulthanPangeran,,
1755,2023-04-05 16:42:48+00:00,1643655435453607936,@xNekorii Nah buy FIFA,Pronounce_Mars,,
1756,2023-04-05 16:42:04+00:00,1643655251323662336,"@yusuf_dumdum @PSSI @erickthohir Yg begini2 prilakunya suporter Indonesia pantesan FIFA mencoret jd tuan rumah piala dunia, klu ndak mau berubah jgn mimpi'jd tuan rumah...lah...",Spkt_restaDps,,
1757,2023-04-05 16:38:59+00:00,1643654476086255617,@BeBuzzerNKRI @kurniawanbdiono @kurawa @syaiful_wazza Iya memang hanya kompetisi yang diselenggarakan FIFA dan AFC saja karena menjadi anggota disana. Sedangkan IOC beda ormas. Jadi aman kok. Semoga tidak ada sanksi dan piala dunia U-17 di tangan kita.,satzoutboy,,
1758,2023-04-05 16:38:25+00:00,1643654332783394826,@destyletwitos Ptit Fifa 23 inch'Allah,Shotow_MC,,
1759,2023-04-05 16:37:20+00:00,1643654061667885057,@Raginn_ Fifa,bjnz898rjz,,
1760,2023-04-05 16:36:26+00:00,1643653832826814464,"@DergyJeremy @HusinShihab @baihaqisastraa @JonathanRegulus @Pejabatbola @CoachJustinL @PSSI Mas ini teh event fifa pasti biddingnya lama, gak kaya bikin pensi sma",inikeybi,,
1761,2023-04-05 16:36:01+00:00,1643653729713782795,@Naija_PR Fifa,olamideo0,,
1762,2023-04-05 16:34:32+00:00,1643653357817720839,@Miduk17 Kafir kalau bikin status sama kayak FIFA standar ganda tolol.elu,ChemJambak,,
1763,2023-04-05 16:33:57+00:00,1643653208097841152,"@MCAOps FIFA peduli???
Silahkan keluar pintu Masi terbuka lebar.😂😂😂",KSerondanya,,
1764,2023-04-05 16:32:57+00:00,1643652957240688640,@baywija FIFA PS4 sama steam satu server ga si mas?,dhikahuda,,
1765,2023-04-05 16:31:47+00:00,1643652664746704896,"@chilllllll15 @urpurplebluesky @FaktaSepakbola klo ga salah Pemerintah melalui DPR jg udh ngasi solusi utk Israel main di Singapura juga, jd bukannya Indo ga bantu sama sekali lho spy Israel bisa ikut PD U20 tp kan FIFA nya yg tetep nolak?",ramadhanughi,,
1766,2023-04-05 16:29:36+00:00,1643652116152479744,@_anamrbs6 Fifa,erwan_bts,,
1767,2023-04-05 16:27:49+00:00,1643651665290207232,@MCAOps Yaah keluar ajaa skalian indonesia jga keluar dri fifa … ga penting jga sih 🤣🤣🤣,SinduaAndrew,,
1768,2023-04-05 16:25:46+00:00,1643651149101236225,@hectorrszn Fifa,__Elo____,,
1769,2023-04-05 16:24:14+00:00,1643650762625650688,@ganjarpranowo Yg ga kondusif nasib sepakbola Indonesia yg harap2 cemas sanksi dr FIFA,refyMaul,,
1770,2023-04-05 16:24:05+00:00,1643650726600798208,"@MCAOps Boikot FIFA yg melakukan standar ganda, kepada Israel, rusia &amp; Indonesia",bayu_mika,,
1771,2023-04-05 16:22:38+00:00,1643650363139170306,"@tukanggendang5 @aktis_dys @VoxMachinaa6 @FaktaSepakbola Yaiyalah. Kalo FIFA terang2an nyebut Indonesia nolak israel nanti memperpanas indonesia vs israel + sekutu israel. Makanya bahasanya diperhalus ""situasi terkini"" https://t.co/flfzK2RsoC",ary_ns16,,
1772,2023-04-05 16:21:51+00:00,1643650164962492416,"@theaseanball FIFA match day ja bagus,bisa menang dari peringkat d atas Indonesia,, bgitu ktemu mlysia, Vietnam, apalagi Thailand,pemain meriang, linglung,",aingakang,,
1773,2023-04-05 16:21:37+00:00,1643650104149315584,"@rosen_ocen @UpdateBolabola Ga bakal di indo lah masalah nya udah jelas stadion"" belum kelar padahal pildun udah tinggal 2 bulan lagi, masalah lagi stadion utama gbk malah dipake buat konser dan terjadilah rumput stadion rusak mknya fifa cabut indonesia jd tuan rumah",kimj0ngunch,,
1774,2023-04-05 16:18:33+00:00,1643649335983210497,@ArobaseRomain fifa,ArobazEvan,,
1775,2023-04-05 16:18:29+00:00,1643649318669422593,@Gus_Raharjo Tempo mengungkap bahwa justru PSSI yang berpegang pada konstitusi melobi FIFA agar ada syarat khusus dalam pertandingan Israel. FIFA menolak maka piala dunia batal.,DeniNugraha411,,
1776,2023-04-05 16:15:20+00:00,1643648523819442176,"@MCAOps Lu base on media tangerang.. Wkwkwk, kalau keluar ya keluar aja! Bikin aja sendiri assosiasi mu. FIFA mana peduli?",RjSonakMalela14,,
1777,2023-04-05 16:14:12+00:00,1643648237801463808,"@Gus_Raharjo kegagalan piala dunia adalah Koster tudingan Arya Sinulingga melalui PSSI, padahal Nyatanya Tempo mengungkap bahwa justru PSSI yang berpegang pada  konstitusi melobi FIFA agar ada syarat khusus dalam pertandingan Israel.",budi6278,,
1778,2023-04-05 16:13:14+00:00,1643647995827879936,@p4rwaty_rizky @ganjarpranowo Berarti siap diblacklist dari dunia. Anggota FIFA dan IOC bukan hanya Indonesia kok. Kalau bgitu ya harus adil jg dgn Arab Saudi dan Rusia.,4aSunlight,,
1779,2023-04-05 16:13:05+00:00,1643647958372450310,@buymmog @Relevant_MKJ @KrauseFIFA mange tak krusedulle fifa,THEBIGANd,,
1780,2023-04-05 16:12:46+00:00,1643647879024889856,@RasSaaaaa Fifa harus bersikap yaa penyerangan tentara Israel ke Masjid Al Aqsa ini harus jadi perhatian FIFA juga,Priskila0925,,
1781,2023-04-05 16:12:36+00:00,1643647836133945344,@nurmitaa @idextratime Wajar emg peringkat FIFA paling rendah diantara kontestan lain,Lavignerskillms,,
1782,2023-04-05 16:11:44+00:00,1643647620899041280,"@KompasTV Nih orang tau gak sih kalo FIFA gak bs d intervensi sm pemerintah... kalo mw bangun sepakbola indonesia,  perbaiki dlu sdm nya pak !!!",ff_rezki,,
1783,2023-04-05 16:09:58+00:00,1643647174474096640,"@RasSaaaaa Seharusnya FIFA menindak tegas dan memberikan sanksi kepada Israel, karena mereka benar benar tidak ada rasa kemanusiaan",zakirnainnz,,
1784,2023-04-05 16:09:39+00:00,1643647096166436864,"@MCAOps Nah kan ada hasilnya, negara negara lain jadi ikut bersuara. Israel bukan negara segera keluarkan dari keanggotaan fifa @fifamedia",khoiriak,,
1785,2023-04-05 16:09:27+00:00,1643647045193052160,@anitaaanugrah Sudah saatnya ni FIFA untuk tegas dan memberikan sanksi kepada Israel,zakirnainnz,,
1786,2023-04-05 16:09:08+00:00,1643646962661720064,@Bioneee_ rayakan sidang byan dgn fifa,rhazespoetra,,
1787,2023-04-05 16:07:48+00:00,1643646629436870656,@Muhammad_MARG @FaktaSepakbola Serendah peringkat FIFA Indonesia,BayarPajakWoy,,
1788,2023-04-05 16:07:38+00:00,1643646585627373568,"@ShamsiAli2 FIFA tetap salah, knp batalnya saat jadwal sdh di dpn mata.",wadyR01,,
1789,2023-04-05 16:07:37+00:00,1643646582821101568,@Blockbetsports FIFA is done,danielhxcx,,
1790,2023-04-05 16:06:46+00:00,1643646369536647168,@TheAn1meMan Fifa 23,AndrewH40022635,,
1791,2023-04-05 16:06:29+00:00,1643646298879590400,"@silvia_padila FIFA diem aja soal ini,aneh bangettt",dzakiiiiez,,
1792,2023-04-05 16:06:06+00:00,1643646202741940226,@RasSaaaaa Sudah saatnya ni FIFA membuka mata lebar lebar dan memberikan sanksi atas apa yang dilakukan Israel,syukronss1,,
1793,2023-04-05 16:05:47+00:00,1643646122102231040,"@idextratime Tau2nya di ban fifa, gaboleh ikut turnamen 😂",masdimyo,,
1794,2023-04-05 16:05:35+00:00,1643646070013198336,"@garagarabola_ Buat yg nanya hukuman FIFA , yg sabar ya masih nego2... kita lihat secanggih apa ketum baru.",BekisarmerahTBN,,
1795,2023-04-05 16:05:30+00:00,1643646048668364801,@MCAOps Gk usah jauh2 liga arab brow ...palestina saja diam harusnya mereka mundur dari fifa donk demi solidaritas pasa indonesia..???,MasUdin80912126,,
1796,2023-04-05 16:05:07+00:00,1643645953369587713,@idextratime Indonesia peringkat paling akhir d ranking FIFA dri tabel d atas 😂,JokoApl,,
1797,2023-04-05 16:05:05+00:00,1643645946881003521,@anitaaanugrah FIFA mesti menindak dengan tegas terhadap Israel karena selalu melakukan penindasan,syukronss1,,
1798,2023-04-05 16:04:38+00:00,1643645831999016966,"@ayydafryanti Israel tiada hentinya melakukan penyerangan, sudah saatnya FIFA membuka mata untuk memberikan sanksi atas apa yang dilakukan Israel",syukronss1,,
1799,2023-04-05 16:04:26+00:00,1643645783277797377,@MiloRMCF fifa,realish177,,
1800,2023-04-05 16:02:14+00:00,1643645226731581441,"@anitaaanugrah Parah banget emang tindak ini pastinya bakal nyakitin perasaan semua masyarakat Palestina, FIFA harus bergerak cepat sih mengatasi ini",Donalboy14,,
1801,2023-04-05 16:01:00+00:00,1643644918781411328,@Blockbetsports Fifa 22 https://t.co/q678r1I4Qh,Jonathandefar,,
1802,2023-04-05 15:59:52+00:00,1643644631106879488,"Meskipun masih terbilang baru, fitur NFT dalam game FIFA 4v4 ini bisa jadi menjadi sinyal bagi masa depan pengembangan game. Dimana pemain bisa mengumpulkan aset digital yang memiliki nilai nyata dan meningkatkan keterlibatan mereka dengan game tersebut.",BeritaKriptoid,,
1803,2023-04-05 15:59:51+00:00,1643644628447686657,"FIFA Debut Game AI Sepak Bola 4v4, FIFA 4v4 juga akan memiliki fitur baru yang menarik, yaitu karakter pemain dapat dicetak menjadi token non-fungible (NFT).",BeritaKriptoid,,
1804,2023-04-05 15:59:14+00:00,1643644473128222720,@oworugambo @IthilebuRobert Waliyo FIFA 🤔,OmutembeyiWaGIF,,
1805,2023-04-05 15:59:09+00:00,1643644453263929344,@Blockbetsports Fifa,Jonathandefar,,
1806,2023-04-05 15:59:08+00:00,1643644449090838529,@HusinShihab @baihaqisastraa @JonathanRegulus @Pejabatbola @CoachJustinL @PSSI Dikira kalo mengajukan persyaratan FIFA lgsg akan mengiyakan persyaratan tersebut FIFA ini organisasi dunia pssi dipandang FIFA hanya sebatas partisipan KLO sudah ditunjuk dari awal harus dijalankan alasan Israel FIFA tidak peduli KLO tolak Israel otomatis menentang FIFA,DergyJeremy,,
1807,2023-04-05 15:58:07+00:00,1643644193334759427,@wtoscha_90 @FaktaSepakbola Ya di pikir-pikir ngapain Indonesia gabung FIFA kalau ujungnya ketemu Israel dan menolak bertanding ?,n_alfarez,,
1808,2023-04-05 15:56:49+00:00,1643643862928494592,"@FaktaSepakbola Sorry tanya terus Indonesia gabung FIFA gmn ? Kan Israel jg gabung FIFA 😅
Terus nnt kalau ketemu vs Israel mau Walkout terus ?",n_alfarez,,
1809,2023-04-05 15:54:36+00:00,1643643306986082305,@Teguh_IA @0548cr @sosmedkeras Bikin konspirasi fifa u 17 ke Indonesia,Narutookunnn,,
1810,2023-04-05 15:53:17+00:00,1643642976730763265,@MCAOps Lagian liga arab mana ada untungnya buat fifa hahahha. Tanpa dunia arab mereka masih akan banyak pendukung atau penonton. Kadang kumpulan kadrun sialan harus lebih banyak belajar biar ga menampakan kebodohan tiap hari,zlatanmisaki,,
1811,2023-04-05 15:51:56+00:00,1643642636190855175,@David_Payan2 Fifa 23,Tarikmahfoud10,,
1812,2023-04-05 15:51:29+00:00,1643642520755384323,@DhaniAnggara @AltoLuger Bisa dilihat lg bang di IG/Twitter Jokowi H-1 sebelum Fifa resmi fix membatalkan Indonesia jd tuan rmh,liantofinish,,
1813,2023-04-05 15:51:00+00:00,1643642399657447426,@txtdaribogor Alhamdulillah  saya sangat mendukung FIFA menjadikan indonesia tidak menjadi rumah pildun ...,prianzist,,
1814,2023-04-05 15:50:36+00:00,1643642299543597057,@goal Fifa 24,Mahendran9501,,
1815,2023-04-05 15:50:21+00:00,1643642238734577665,@PartisanPSBY Dipadakno dulilan fifa mobile aji iki,FioZanitra,,
1816,2023-04-05 15:46:38+00:00,1643641303509417984,@Gastonmiranda01 Jugar al FIFA melli,cortii_,,
1817,2023-04-05 15:46:13+00:00,1643641199142768640,"@MCAOps ga ada untungnya jg buat fifa,, kecuali brasil, prancis, jerman, spanyol yg seperti itu keluar, barulah fifa kalang kabut😅",RamaCrab23,,
1818,2023-04-05 15:45:38+00:00,1643641049372594176,"@IbnuAirlangga @ditzBlues @oetookin @AltoLuger @sonny_ichsan Ya to the point iya cuma Koster, tapi yang tersirat..
Ini postingan paska FIFA mencopot  status tuan rumah PD U-20.
https://t.co/6tPySEAGly",RoyalBeggars__,,
1819,2023-04-05 15:44:20+00:00,1643640721977782273,"@MCAOps Ngapain politik diurusin. Halah2 sama aja tuh sm indo. Ini kewenangan fifa. Kt kalo sudah salah ya udah, ga usa cari2 alesan solidaritas ini itu. Smoga indonesia kedepannya lebih baik.",morpheus0178,,
1820,2023-04-05 15:43:36+00:00,1643640537029672960,@ayeshu2006 @EtratJ nah fifa time hai,AbdullahOrkzy23,,
1821,2023-04-05 15:42:58+00:00,1643640380821508102,@PSSI Sambil menunggu informasi dr FIFA...dibanned atau tdk...mari harap2 cemas apakah Indonesia masih bisa ikut Sea Games cabang sepak bola.,BeBuzzerNKRI,,
1822,2023-04-05 15:41:31+00:00,1643640015636013057,"@Chio_2023 @AltoLuger Gak ada benar gak ada salah, pendapat setuju atau tidak setuju itu hak Ganjar, membatalkan pildun juga itu hak mutlak FIFA terlepas apapun alasannya.",RaffiPr56776578,,
1823,2023-04-05 15:39:41+00:00,1643639551288659969,@_Nassimhmd CR7&gt;&gt;&gt;FIFA,II_jeager_II,,
1824,2023-04-05 15:38:37+00:00,1643639283486691328,NAMA GANJAR TIDAK ADA DALAM PENANDATANGANAN SURAT PERJANJIAN FIFA SELAKU TUAN RUMAH #fifaU20 #fifa #fifaworldcup #ganjarpranowo,GolfGina3010,,
1825,2023-04-05 15:38:34+00:00,1643639270794743808,"@AltoLuger Kita sudah tahu semua apa yg telah dan kedepannya terhadap keputusan FIFA tsb, hal ini perlu kita melihat secara umum layakny kondisi NKRI ini

Misal jika terlaksana, apa TDK mungkin kekhawatiran dari GB Bali tidak terjadi, misal adanya bom Bali yg terulang, apakah ad yg mnjamin",aziznh46,,
1826,2023-04-05 15:37:00+00:00,1643638878207893505,"@AkuAtikaFaya Semoga Erickthohir bisa wapres lah

lalu kasatpol prop @DKIJakarta  jangan pemalas2 lagi yg kekayaan makin ningkat / gubernur ky Koster beresiko ganggu matapencaharian atlit indonesia karna abis Fifa ia larang volei Israel

https://t.co/kwiPNQioyL",matta_res,,
1827,2023-04-05 15:36:39+00:00,1643638790056206337,@WagimanDeep212_ ternyata PSSI sendiri yang kebanyakan drama  berpegang pada konstitusi melobi FIFA agar ada syarat khusus dalam pertandingan Israel dan akhirnya malah indonesia dibatalkan jadi tuan rumah piala dunia..,Koenbae531,,
1828,2023-04-05 15:35:55+00:00,1643638604097286144,@FightHaven FIFA 98,Erwinius,,
1829,2023-04-05 15:34:43+00:00,1643638304947191810,@xi157cm Nah ini emang udh dasar dari standar ganda FIFA sih,StylesBayu,,
1830,2023-04-05 15:34:26+00:00,1643638231018209284,@GanjaranApp @ganjarpranowo Semoga pssi dapat menyampaikan argumentasi ke fifa,xwvendy,,
1831,2023-04-05 15:34:14+00:00,1643638181601087488,@silvia_padila GK heran deh kalo FIFA sampe sekarang masih tutup mata perihal ini,StylesBayu,,
1832,2023-04-05 15:34:03+00:00,1643638134469722112,@idextratime Kalo ga Kena BANNED FIFA 👌,MU_firstclass,,
1833,2023-04-05 15:33:44+00:00,1643638057374203906,@anitaaanugrah Nah ini emang udh dasar dari standar ganda FIFA sih,StylesBayu,,
1834,2023-04-05 15:33:37+00:00,1643638024939397122,@bahdirdja @marufsirojudin1 @ganjarpranowo FiFA sudah tidak pada porosnya lagi sebagai induk sepak bola dunia ..tapi mulai menjadi boneka politik ..yg di mainkan oleh sekelompok kekuatan dari belakang layar ..demi kepentingan dan keuntungan mereka ..,Muhammadsabriqu,,
