,Datetime,Tweet Id,Text,Username,Label,Lang
45,2023-03-27 23:35:03+00:00,1640497693595422726,@hs_meliala Rusia kmrn jg dibanned fifa sepertinya,aldy_fandy,,
46,2023-03-27 23:34:59+00:00,1640497674079305728,"@FaktaSepakbola Pdhl kl yg nolak pak ganjar gw masih masuk ngrti, tp pak wayan jga 😅 kita bisa tau lah ini arahan drimana. ya dgn penolakan kaya gini posisi indo di FIFA bakalan makin jelek, udh mah kmren PSSInya problematik, skrg eventnya FIFA jga kena. 
Ya sepakbola dsni jalan di tempat.",Aryasaa_,,
47,2023-03-27 23:34:03+00:00,1640497440234307586,"@Syarman59 Fifa hrs menghormati kontitusi &amp; kedaulatan negara² anggota nya, apalagi rezim penjajah zionis sangat kejam thdp pribumi palestina.

https://t.co/anLA3Pfe7p",NRahardjo,,
48,2023-03-27 23:33:52+00:00,1640497396596498432,@tehilszn1 Fifa,Midleofthepark,,
49,2023-03-27 23:32:53+00:00,1640497146972770304,"@hs_meliala @Buayasangatta Kmrn FIFA coret Rusia krn alasan apa Bro ? Cukup jadi manusia utk kutuk kekejaman Zionist  terhadap warga Muslim &amp; Nasrani Palestina, jangan buat propaganda, UUD 45 dibuat oleh pendiri bangsa&amp; perlu waktu 350 tahun utk buat kesepakatan Penjajah harus dihapuskan dari muka bumi ini",laskarpeningit,,
50,2023-03-27 23:31:13+00:00,1640496727668178944,@Godam062 @jansen_jsp Membaca fakta diatas ada benarnya dan membaca narasi anda rasanya lebih tepat kita sebagai bangsa yg besar memberikan peringatan pada FIFA bila tidak ada politik harusnya bersikap adil menyikapi konflik Israel Palestina. Rusia dan Ukraina.,istomcool,,
51,2023-03-27 23:30:00+00:00,1640496423627288576,@dum2nd @KepaArgawinata2 @kurawa sehebat apa indo bisa bikin rugi fifa?,bingkaikodok,,
52,2023-03-27 23:29:22+00:00,1640496263119638529,"@_Dauph1ne_ @rudisarupa @Ndaxwz @yusuf_dumdum Berarti anda belum pernah nonton bola ..ya 😂
Ingat ...FIFA tidak mau d dikte oleh pemerintah...negara itu .!! 
Setiap mau main ..yg d bawah anak anak "" anak bola "" itu apa 🤣",ocukam,,
53,2023-03-27 23:28:45+00:00,1640496107880079361,"@FaktaSepakbola Ini cara yg lebih elegant sama seperti yg dilakukan di wc Qatar, karena kebodohan sendiri sekarang sepak bola kita akan hancur banyak pemain2 yg g punya pekerjaan kalau sampai hukuman fifa dijatuhkan akibat Indonesia gagal jadi tuan rumah",chpm_fernanda,,
54,2023-03-27 23:28:04+00:00,1640495935208960001,@idextratime Sepakbola Indonesia resmi di-banned FIFA! YEAYYY!!!,troublemaekers,,
55,2023-03-27 23:27:49+00:00,1640495870180245505,@Naija_PR Fifa 23 ☺️,0Umairaj,,
56,2023-03-27 23:26:59+00:00,1640495660808953856,@batumaubes valo cs fifa,vamosas,,
57,2023-03-27 23:26:17+00:00,1640495486598803460,@AntonPrasetyo24 @t10nugroho Ada bg kemungkinan bakal diban FIFA dan komite olahraga internasional juga,MasamuneWahyu,,
58,2023-03-27 23:24:49+00:00,1640495118292770817,"@SZulfriadi @mediadakwaah @idextratime Lu pikir ipul ga main di kompetisinya fifa? 😂
Btw, emang gede di bacot doang sih lo wkwkwk",TokiAnakJoyboy,,
59,2023-03-27 23:24:31+00:00,1640495042057101312,"@SiaranBolaLive Gk guna itu FIFA...
Apa bedanya israel dan rusia kalo gitu...
Sudah jelas israel invasi palestina, dan juga sebaliknya...
Apa karena dajjal mau turun di israel...",Pratama3Rioo,,
